3187 - 01,07,11,12,13,14,16,17,19,20,21,22,23,24,25
3186 - 01,05,08,10,11,12,13,15,17,18,19,20,21,23,25
3185 - 01,02,05,06,07,11,12,14,15,17,18,19,20,24,25
3184 - 01,04,05,07,08,12,14,17,18,19,21,22,23,24,25
3183 - 01,04,05,07,08,10,11,13,15,16,17,18,22,24,25
3182 - 01,02,04,05,06,07,09,10,12,15,18,19,21,22,23
3181 - 03,06,07,08,10,11,13,16,18,19,20,21,22,23,24
3180 - 02,04,05,06,08,10,12,13,15,16,17,18,19,20,21
3179 - 03,04,05,07,08,11,12,16,17,18,21,22,23,24,25
3178 - 01,03,04,05,06,07,09,10,14,16,19,20,23,24,25
3177 - 01,03,05,06,07,08,10,14,15,18,19,20,21,23,24
3176 - 01,02,03,06,07,08,11,12,14,15,17,21,22,24,25
3175 - 01,02,03,05,06,07,08,09,10,11,13,17,22,23,24
3174 - 01,02,03,04,05,07,10,12,14,16,20,21,22,24,25
3173 - 01,02,03,05,06,08,09,10,12,14,15,16,21,22,24
3172 - 02,04,05,06,08,09,11,12,13,14,15,17,19,23,25
3171 - 01,06,07,08,12,13,14,15,17,18,19,20,21,22,23
3170 - 01,02,05,06,08,09,10,12,14,15,16,17,21,22,25
3169 - 03,04,06,07,10,11,13,14,15,16,19,21,22,23,24
3168 - 01,02,03,08,09,10,12,14,15,16,18,19,20,23,24
3167 - 01,02,03,05,06,07,08,12,13,14,17,18,19,23,25
3166 - 03,05,06,07,11,12,13,14,16,17,18,20,22,23,24
3165 - 02,03,04,05,07,08,09,10,11,12,13,15,17,21,24
3164 - 01,02,03,04,06,07,08,09,10,12,14,15,17,20,22
3163 - 05,06,07,09,10,13,15,17,18,19,21,22,23,24,25
3162 - 01,02,03,06,08,10,12,14,16,17,18,20,22,24,25
3161 - 01,02,04,05,06,08,10,12,15,16,20,21,23,24,25
3160 - 01,03,05,06,07,09,11,12,14,15,17,20,22,23,24
3159 - 01,02,03,04,05,06,07,08,10,12,16,20,21,22,23
3158 - 01,02,04,09,10,11,12,14,15,17,19,22,23,24,25
3157 - 01,02,04,05,07,08,09,10,11,13,14,17,18,20,21
3156 - 01,05,06,08,09,10,12,14,16,17,18,19,20,21,22
3155 - 01,04,05,06,07,08,10,11,13,15,16,18,19,20,21
3154 - 01,02,03,04,08,09,12,14,15,16,18,20,23,24,25
3153 - 01,02,03,05,07,08,10,13,15,18,21,22,23,24,25
3152 - 01,02,05,06,07,08,09,10,14,15,19,21,22,23,25
3151 - 02,03,05,06,07,08,10,12,14,15,16,18,22,23,25
3150 - 01,02,05,06,09,11,12,13,14,15,16,17,20,24,25
3149 - 01,03,05,06,08,09,11,12,14,15,17,19,20,21,23
3148 - 01,02,05,07,08,09,10,12,16,19,21,22,23,24,25
3147 - 02,04,05,06,07,08,10,11,13,14,15,16,17,18,24
3146 - 02,03,05,08,09,11,13,14,15,17,18,19,20,22,23
3145 - 01,02,04,07,09,12,13,14,16,17,18,19,20,23,25
3144 - 01,03,04,06,07,08,10,12,13,14,15,16,18,22,24
3143 - 02,05,06,09,12,13,14,15,17,18,19,20,21,23,25
3142 - 01,03,04,06,07,09,10,13,14,15,16,17,18,20,22
3141 - 02,03,07,08,10,11,13,14,15,17,19,20,22,23,24
3140 - 01,02,03,06,07,08,10,11,14,15,17,19,22,23,25
3139 - 01,03,04,06,07,08,09,11,13,15,17,18,20,21,25
3138 - 01,02,03,04,06,07,17,18,19,20,21,22,23,24,25
3137 - 01,04,06,07,08,09,12,13,15,18,20,21,23,24,25
3136 - 02,04,06,08,10,12,13,14,15,17,18,19,20,22,23
3135 - 01,02,03,05,09,10,11,13,17,20,21,22,23,24,25
3134 - 01,03,06,07,08,09,12,13,14,15,18,19,20,21,25
3133 - 02,05,06,09,10,11,12,14,15,17,19,20,22,24,25
3132 - 02,03,04,05,07,10,11,13,14,15,16,22,23,24,25
3131 - 02,03,04,05,06,07,08,09,12,14,17,22,23,24,25
3130 - 01,02,05,08,09,10,12,13,14,15,16,20,21,22,24
3129 - 01,02,04,06,07,08,14,15,16,17,18,19,22,23,25
3128 - 01,02,05,08,09,10,11,13,14,16,17,18,20,21,24
3127 - 02,03,04,07,12,14,15,16,18,20,21,22,23,24,25
3126 - 01,04,05,06,07,09,10,13,14,16,19,21,23,24,25
3125 - 03,05,06,09,10,12,13,14,16,17,18,19,20,21,24
3124 - 01,03,05,09,12,13,14,15,16,17,19,20,21,22,25
3123 - 01,03,05,08,09,13,14,15,16,17,21,22,23,24,25
3122 - 01,02,03,04,07,12,13,15,17,18,19,21,22,23,25
3121 - 01,02,03,04,06,07,08,11,14,17,19,22,23,24,25
3120 - 01,03,04,05,07,08,10,11,13,15,16,17,18,19,21
3119 - 02,04,07,08,09,10,12,14,16,19,21,22,23,24,25
3118 - 01,06,07,10,11,12,14,15,18,19,21,22,23,24,25
3117 - 01,02,04,07,09,11,12,15,16,17,18,19,21,22,23
3116 - 02,03,04,05,07,09,12,14,15,16,19,21,22,23,24
3115 - 01,03,04,06,09,11,12,13,15,16,18,20,22,24,25
3114 - 02,03,04,05,06,07,08,10,12,13,14,16,21,23,25
3113 - 01,03,05,06,08,09,11,14,16,18,21,22,23,24,25
3112 - 01,02,03,05,07,08,09,11,12,15,16,18,19,20,22
3111 - 02,03,04,05,07,09,10,12,13,15,16,18,19,22,23
3110 - 01,03,04,06,09,12,13,14,15,16,18,20,23,24,25
3109 - 01,03,05,08,09,10,12,15,16,17,18,19,20,21,23
3108 - 02,03,04,06,07,11,12,13,14,15,18,20,22,23,25
3107 - 01,02,03,04,05,07,09,10,12,13,16,17,19,23,25
3106 - 02,03,04,07,10,12,13,14,15,17,19,20,21,22,25
3105 - 02,04,05,06,08,10,12,14,15,16,17,22,23,24,25
3104 - 01,02,03,04,05,06,08,09,10,13,15,17,19,24,25
3103 - 02,05,06,07,08,11,12,13,15,16,17,22,23,24,25
3102 - 01,08,10,11,12,13,14,15,16,18,19,20,21,24,25
3101 - 03,08,09,10,11,12,15,17,18,19,20,21,23,24,25
3100 - 01,02,03,04,06,08,09,10,15,16,18,20,21,22,25
3099 - 01,05,06,07,08,10,11,12,17,18,20,21,22,23,25
3098 - 01,02,03,05,06,08,10,11,13,14,15,16,19,21,24
3097 - 01,02,03,04,07,08,09,12,13,14,15,17,18,20,25
3096 - 02,03,04,06,09,13,14,15,16,17,19,20,21,22,25
3095 - 01,02,04,05,06,07,08,10,11,12,19,21,22,23,24
3094 - 02,03,04,05,06,08,10,12,13,14,15,17,18,21,22
3093 - 01,02,03,05,06,07,10,12,14,16,17,20,22,24,25
3092 - 01,04,05,06,08,09,10,13,15,17,20,21,22,23,25
3091 - 02,04,05,08,09,11,13,14,15,18,19,20,21,24,25
3090 - 01,03,04,08,10,11,13,14,17,18,19,21,22,23,25
3089 - 01,02,04,05,08,10,11,12,13,15,18,20,21,22,23
3088 - 01,02,03,05,09,10,11,13,15,18,20,21,22,23,25
3087 - 01,02,03,04,05,06,07,10,12,14,17,18,21,24,25
3086 - 01,03,04,05,06,07,11,12,13,16,17,18,19,21,23
3085 - 02,03,04,06,07,09,11,12,13,14,15,19,20,24,25
3084 - 01,02,04,05,09,12,16,17,18,19,20,22,23,24,25
3083 - 02,04,05,07,08,09,10,11,12,15,18,19,20,21,23
3082 - 01,03,04,05,06,07,09,10,12,13,17,18,19,21,24
3081 - 01,02,04,05,06,10,13,15,17,18,19,21,23,24,25
3080 - 01,03,04,05,06,07,09,10,11,13,15,17,18,20,25
3079 - 01,02,04,05,06,07,08,10,12,13,14,16,18,24,25
3078 - 02,06,07,08,09,10,11,13,14,15,19,20,21,22,23
3077 - 02,05,07,08,09,10,11,12,15,16,17,18,21,22,23
3076 - 01,02,05,06,07,09,10,12,13,14,16,17,22,24,25
3075 - 01,03,04,06,07,09,12,13,14,15,16,17,20,22,25
3074 - 02,03,04,06,07,08,09,10,16,17,19,20,23,24,25
3073 - 01,02,03,05,07,08,09,10,11,12,16,17,22,24,25
3072 - 01,02,03,04,05,06,08,11,13,14,15,17,20,21,25
3071 - 01,02,04,07,08,10,11,12,14,15,17,19,21,23,25
3070 - 03,05,07,08,10,11,13,14,15,19,20,21,23,24,25
3069 - 03,04,05,09,11,12,14,15,16,17,19,20,22,23,25
3068 - 01,02,03,04,05,06,10,11,12,13,14,16,18,19,25
3067 - 01,02,05,07,08,09,11,13,14,17,19,20,21,22,24
3066 - 01,03,05,10,11,12,13,14,16,17,19,21,22,23,25
3065 - 01,06,07,09,10,12,14,15,16,17,20,21,22,23,24
3064 - 04,05,06,07,10,11,12,13,14,15,17,18,21,23,25
3063 - 02,04,05,07,08,10,12,14,16,17,18,19,20,21,22
3062 - 02,04,06,07,08,09,10,11,12,13,17,19,20,24,25
3061 - 01,02,03,08,09,11,12,13,14,15,17,18,19,20,22
3060 - 02,04,05,07,08,10,12,13,14,17,19,21,22,24,25
3059 - 01,03,04,05,07,08,11,12,15,16,18,19,20,21,25
3058 - 01,02,05,07,08,09,10,13,14,15,16,19,22,24,25
3057 - 01,03,04,08,11,13,15,16,18,19,20,21,22,23,24
3056 - 01,02,03,04,05,08,09,15,16,17,19,21,22,23,25
3055 - 02,03,07,08,09,10,11,12,14,15,17,20,21,22,23
3054 - 01,02,04,08,09,10,14,15,18,19,20,21,22,23,24
3053 - 02,04,05,07,08,12,13,14,16,17,18,19,21,22,23
3052 - 02,03,04,08,09,10,11,14,15,18,19,20,21,23,24
3051 - 02,03,04,06,09,10,11,12,15,17,18,20,21,22,25
3050 - 04,05,06,07,08,09,14,18,19,20,21,22,23,24,25
3049 - 01,02,03,04,05,07,08,09,12,13,14,15,17,19,20
3048 - 03,04,05,07,08,10,11,16,18,19,20,21,23,24,25
3047 - 01,02,04,07,08,09,10,11,14,15,17,18,21,24,25
3046 - 01,03,04,05,06,07,12,13,15,18,20,21,22,23,25
3045 - 02,03,05,08,09,10,12,15,16,17,18,20,21,23,25
3044 - 02,03,06,08,09,12,13,16,17,18,19,20,21,22,24
3043 - 01,02,03,04,08,09,10,12,13,14,15,17,18,24,25
3042 - 01,03,04,05,07,08,09,10,11,17,19,21,22,24,25
3041 - 01,03,05,08,09,10,11,12,13,15,16,18,21,22,25
3040 - 02,03,04,05,07,08,09,10,11,12,14,16,18,20,21
3039 - 01,02,04,05,06,07,08,10,11,13,18,19,22,24,25
3038 - 02,03,04,05,11,12,16,17,18,20,21,22,23,24,25
3037 - 01,02,03,04,07,08,09,10,11,12,15,16,20,22,23
3036 - 01,04,05,07,08,09,11,13,14,17,18,20,21,22,25
3035 - 01,05,07,08,09,12,13,14,17,18,20,21,23,24,25
3034 - 02,03,06,07,08,09,11,12,13,14,16,18,19,22,25
3033 - 01,02,03,04,06,07,09,10,11,13,15,19,23,24,25
3032 - 01,02,04,06,07,08,10,11,14,15,17,18,19,23,24
3031 - 02,03,06,07,08,09,10,11,12,13,14,20,23,24,25
3030 - 01,03,04,05,06,08,10,13,14,15,17,18,22,24,25
3029 - 05,06,07,08,09,10,12,13,15,16,17,18,20,22,25
3028 - 01,02,03,04,06,10,11,15,17,18,19,21,22,24,25
3027 - 03,05,06,08,11,13,14,15,17,18,19,20,22,23,25
3026 - 01,02,03,04,05,06,09,10,12,15,16,17,21,22,23
3025 - 03,04,06,07,08,11,12,13,14,16,19,21,22,23,24
3024 - 01,02,04,06,07,09,11,12,15,17,19,22,23,24,25
3023 - 02,03,06,07,10,12,13,15,16,18,20,21,22,23,25
3022 - 06,07,08,09,10,12,13,14,15,16,17,20,21,23,25
3021 - 02,04,05,07,08,10,11,12,13,14,19,20,23,24,25
3020 - 02,03,06,07,10,13,14,15,17,18,19,20,22,23,24
3019 - 01,02,03,04,06,09,10,11,12,13,16,17,18,20,21
3018 - 01,02,03,05,09,10,13,15,16,17,20,21,23,24,25
3017 - 01,02,03,05,06,07,09,11,12,15,16,17,19,20,21
3016 - 01,03,05,07,08,09,10,11,12,13,18,20,23,24,25
3015 - 01,03,04,05,06,07,08,10,12,13,14,17,19,20,22
3014 - 02,05,07,08,09,11,12,13,14,16,17,19,21,23,24
3013 - 01,02,03,05,07,08,10,11,13,15,17,18,19,21,22
3012 - 01,02,03,05,06,07,14,15,16,17,20,21,23,24,25
3011 - 01,02,03,04,05,07,08,09,10,11,13,15,21,23,24
3010 - 01,02,03,06,07,08,11,12,14,15,16,17,18,20,25
3009 - 02,03,04,07,09,11,12,14,18,19,20,22,23,24,25
3008 - 01,02,04,06,07,08,09,10,12,13,15,16,18,19,24
3007 - 02,03,04,10,11,12,14,15,16,20,21,22,23,24,25
3006 - 01,03,04,05,06,08,09,10,11,12,15,19,21,23,25
3005 - 01,02,03,05,07,09,10,12,13,16,18,19,21,24,25
3004 - 01,04,05,08,09,10,11,12,14,16,18,19,21,24,25
3003 - 01,02,05,08,09,10,11,13,14,16,18,19,22,23,25
3002 - 03,04,06,07,08,10,12,14,15,18,19,21,22,23,25
3001 - 02,04,06,10,11,12,13,14,18,19,20,21,23,24,25
3000 - 01,02,05,06,09,10,11,12,15,17,18,19,21,24,25
2999 - 01,02,03,04,07,10,11,13,17,18,19,20,22,24,25
2998 - 02,06,07,09,10,12,13,14,16,17,18,19,21,23,25
2997 - 02,03,04,05,07,08,09,11,14,17,19,20,22,23,25
2996 - 01,02,03,04,05,10,11,14,15,17,18,19,20,22,24
2995 - 01,02,03,04,06,11,12,16,19,20,21,22,23,24,25
2994 - 02,03,04,05,08,09,11,13,15,16,17,18,19,20,21
2993 - 01,02,03,04,05,07,08,12,13,15,16,18,19,24,25
2992 - 01,04,05,06,08,09,12,14,17,18,19,21,22,23,25
2991 - 01,02,03,04,05,06,09,11,12,13,14,16,22,23,25
2990 - 03,04,05,06,10,12,13,16,18,20,21,22,23,24,25
2989 - 01,02,04,11,12,13,15,16,18,19,20,22,23,24,25
2988 - 01,03,06,07,09,10,11,12,13,14,17,19,20,22,23
2987 - 01,03,04,06,07,08,11,12,13,14,15,16,17,18,20
2986 - 01,03,04,07,10,12,13,14,16,18,19,20,22,23,25
2985 - 02,03,04,05,07,11,12,14,15,18,19,21,22,24,25
2984 - 02,03,05,06,07,08,09,13,14,15,18,20,23,24,25
2983 - 01,02,03,04,06,07,08,09,12,13,15,19,23,24,25
2982 - 02,06,07,08,10,12,14,15,16,18,19,20,21,23,24
2981 - 01,02,05,06,09,10,13,14,17,19,20,21,22,24,25
2980 - 01,02,04,07,08,12,14,15,16,17,19,20,21,24,25
2979 - 02,04,05,06,08,09,10,11,13,14,19,20,22,24,25
2978 - 05,06,07,10,12,13,14,15,16,17,20,21,23,24,25
2977 - 03,05,06,07,08,09,10,11,13,14,18,20,22,24,25
2976 - 01,02,04,06,08,09,10,12,13,14,17,18,20,21,24
2975 - 05,08,11,12,13,14,15,16,17,18,20,21,22,23,24
2974 - 04,06,08,09,10,12,13,14,15,16,18,19,20,21,24
2973 - 01,02,04,06,08,09,10,11,14,16,17,18,19,20,25
2972 - 03,04,05,06,08,11,12,13,14,18,19,20,21,24,25
2971 - 01,02,04,05,10,11,12,14,15,16,17,18,20,21,25
2970 - 01,02,03,08,09,11,12,13,14,15,18,20,21,22,25
2969 - 03,04,05,06,09,11,13,17,18,19,20,21,22,23,24
2968 - 02,04,05,06,07,09,10,13,14,15,18,19,20,21,23
2967 - 01,02,03,04,06,07,08,09,14,17,18,19,20,22,25
2966 - 01,03,04,06,07,08,11,12,13,17,18,19,20,22,23
2965 - 01,03,07,08,10,11,12,14,15,16,17,18,19,23,24
2964 - 01,03,04,05,07,09,10,11,12,14,18,20,22,23,25
2963 - 01,02,03,04,09,10,11,12,13,14,15,18,21,24,25
2962 - 01,03,06,07,09,11,12,14,15,17,18,20,22,24,25
2961 - 01,03,04,05,07,08,09,10,13,15,17,18,20,23,25
2960 - 01,02,03,04,05,08,09,11,12,15,16,19,20,23,25
2959 - 01,03,04,05,08,10,11,14,15,16,20,21,23,24,25
2958 - 04,06,07,08,10,11,12,13,14,18,20,22,23,24,25
2957 - 01,02,04,05,07,08,09,10,11,15,17,19,20,21,24
2956 - 03,05,07,09,14,16,17,18,19,20,21,22,23,24,25
2955 - 01,02,03,04,06,08,11,12,13,16,17,18,19,23,24
2954 - 01,02,03,05,07,09,10,12,14,18,19,22,23,24,25
2953 - 01,03,04,05,07,08,09,13,17,18,19,20,21,22,23
2952 - 01,02,03,04,05,06,08,09,11,12,16,19,20,21,22
2951 - 01,03,06,08,09,10,13,15,16,17,18,19,20,21,22
2950 - 01,03,06,07,08,09,10,13,14,16,17,19,20,22,25
2949 - 06,07,09,12,13,14,15,16,17,18,20,21,22,23,24
2948 - 01,03,05,07,08,09,10,11,12,16,18,21,23,24,25
2947 - 02,03,04,06,07,08,09,11,12,13,15,20,22,24,25
2946 - 01,03,04,05,10,12,13,14,15,16,19,20,23,24,25
2945 - 05,06,07,08,10,13,14,15,17,18,19,20,21,22,25
2944 - 01,02,04,05,06,07,11,12,13,15,17,18,20,21,24
2943 - 01,04,05,08,09,10,11,12,15,16,17,18,19,20,25
2942 - 04,05,06,07,08,09,10,14,16,17,18,19,20,23,25
2941 - 04,05,06,07,08,10,11,12,14,17,20,21,22,24,25
2940 - 01,02,05,07,08,09,11,12,13,14,15,20,21,24,25
2939 - 02,03,05,06,07,09,10,11,12,13,17,18,20,22,23
2938 - 01,02,03,04,05,06,08,09,10,11,15,17,20,21,24
2937 - 01,02,03,04,05,06,08,09,10,13,17,21,23,24,25
2936 - 01,04,08,09,10,11,12,13,16,18,19,20,21,23,24
2935 - 01,03,04,06,08,09,13,14,15,19,20,21,22,24,25
2934 - 02,03,06,07,08,10,11,12,13,16,18,19,20,23,24
2933 - 01,02,03,04,06,07,08,10,14,15,17,18,20,22,25
2932 - 02,05,06,07,08,09,10,11,14,16,17,18,20,21,24
2931 - 01,02,04,05,06,07,11,13,14,16,17,18,19,20,21
2930 - 01,02,03,04,06,07,09,10,11,14,16,19,21,22,23
2929 - 01,02,04,06,07,09,11,12,15,17,18,20,21,24,25
2928 - 01,03,04,06,07,09,13,14,15,16,17,18,19,21,24
2927 - 01,04,07,08,09,11,12,14,15,16,17,21,22,23,24
2926 - 01,02,03,04,07,08,09,13,15,17,18,19,22,24,25
2925 - 03,04,05,06,07,08,09,10,11,18,21,22,23,24,25
2924 - 02,03,04,05,06,07,08,09,12,13,14,18,20,23,24
2923 - 04,06,07,09,11,12,13,16,17,18,20,22,23,24,25
2922 - 01,02,04,05,06,08,11,12,13,15,16,17,19,21,24
2921 - 01,03,04,07,09,13,14,15,16,17,18,19,21,22,24
2920 - 01,02,04,05,06,07,09,10,12,13,14,17,18,21,22
2919 - 03,04,05,06,07,09,10,13,16,17,18,20,22,24,25
2918 - 02,06,07,08,10,11,12,14,15,16,18,20,23,24,25
2917 - 03,04,06,09,10,14,15,16,17,19,20,21,23,24,25
2916 - 01,03,05,11,12,14,15,17,18,19,20,21,22,24,25
2915 - 02,04,06,07,09,11,12,13,14,15,16,19,21,23,25
2914 - 03,04,05,06,07,08,09,10,11,16,17,18,20,21,25
2913 - 03,04,06,07,08,09,10,12,15,17,19,21,22,24,25
2912 - 01,02,04,06,10,11,14,15,16,17,19,20,22,23,25
2911 - 03,04,06,08,09,10,11,16,18,19,20,22,23,24,25
2910 - 01,02,06,07,08,09,10,13,15,18,19,20,21,23,24
2909 - 02,05,06,07,09,10,12,16,17,18,19,20,21,23,24
2908 - 05,06,07,10,11,12,13,14,16,17,18,19,20,22,24
2907 - 01,02,03,07,08,09,10,13,14,15,16,17,20,22,23
2906 - 01,02,03,05,06,07,09,13,15,16,17,18,19,20,23
2905 - 01,02,03,04,06,09,10,11,13,14,16,20,22,23,24
2904 - 01,02,04,05,08,09,10,11,14,17,18,20,21,22,24
2903 - 02,03,04,05,10,12,14,16,17,18,20,21,23,24,25
2902 - 02,03,04,05,06,07,08,10,11,13,15,19,21,24,25
2901 - 01,04,05,09,10,13,14,15,16,17,20,21,22,23,25
2900 - 01,03,04,05,06,07,10,11,14,18,19,20,23,24,25
2899 - 02,03,05,07,08,10,13,14,15,16,17,18,19,22,25
2898 - 01,06,09,10,12,14,15,16,17,18,20,21,22,23,24
2897 - 01,07,09,10,11,12,13,14,17,18,19,21,23,24,25
2896 - 01,02,05,07,08,09,11,13,15,16,17,18,20,23,24
2895 - 02,03,05,08,09,11,14,15,16,17,18,21,22,24,25
2894 - 01,02,03,04,05,06,07,08,13,14,15,17,20,22,23
2893 - 01,04,05,06,08,09,10,11,17,19,20,21,23,24,25
2892 - 04,05,06,08,09,10,14,16,17,18,19,20,21,22,23
2891 - 01,02,05,06,10,11,12,13,15,17,18,20,21,23,24
2890 - 01,04,06,07,09,10,11,12,15,16,18,19,20,21,23
2889 - 02,04,06,07,08,10,12,14,15,16,18,20,23,24,25
2888 - 01,02,04,07,08,10,12,13,15,17,19,20,22,24,25
2887 - 01,02,03,07,09,10,11,12,17,18,19,20,21,22,24
2886 - 01,04,05,07,08,09,13,14,15,16,17,19,22,24,25
2885 - 02,03,07,08,10,11,14,16,17,18,19,21,22,23,24
2884 - 01,02,03,06,07,10,11,12,14,16,18,20,21,22,23
2883 - 05,07,08,09,10,11,12,13,15,17,18,19,20,21,25
2882 - 02,03,06,07,09,10,14,16,17,19,20,21,22,23,24
2881 - 01,03,04,06,07,10,11,12,13,16,18,19,20,23,25
2880 - 01,02,04,05,07,08,09,12,13,14,15,21,22,23,25
2879 - 01,02,03,04,06,07,10,12,13,16,17,19,20,24,25
2878 - 01,02,04,05,07,11,12,13,14,15,18,20,21,22,24
2877 - 01,03,07,09,10,12,13,14,15,17,19,20,22,24,25
2876 - 02,03,05,06,07,08,09,10,14,15,16,18,20,22,25
2875 - 01,02,04,06,07,08,09,11,12,13,14,15,18,19,25
2874 - 01,03,04,06,07,09,10,11,12,13,17,18,19,20,23
2873 - 01,06,07,08,10,12,14,15,16,18,21,22,23,24,25
2872 - 01,02,06,07,09,12,13,14,17,18,19,21,22,23,25
2871 - 01,02,05,06,07,08,09,10,12,16,17,20,21,23,25
2870 - 01,02,04,05,07,09,10,11,14,15,16,17,19,22,25
2869 - 01,02,03,04,06,07,09,10,11,13,16,19,23,24,25
2868 - 01,02,03,04,06,07,08,09,10,14,17,22,23,24,25
2867 - 01,05,07,09,10,12,13,14,15,18,20,21,22,23,25
2866 - 01,02,03,07,08,09,11,12,14,16,17,21,22,24,25
2865 - 02,04,05,06,09,11,12,13,14,15,18,20,21,22,23
2864 - 03,04,05,06,07,08,09,10,11,15,16,17,19,22,23
2863 - 01,02,05,06,07,08,09,11,13,14,19,20,21,22,25
2862 - 01,02,03,04,06,08,09,12,13,16,18,20,21,22,23
2861 - 01,05,07,10,11,12,14,15,16,17,18,19,20,21,25
2860 - 01,02,03,04,05,08,09,12,13,14,15,16,18,20,21
2859 - 01,02,05,06,08,09,10,11,12,14,17,18,21,22,25
2858 - 01,02,04,05,06,08,11,12,13,15,17,19,20,22,24
2857 - 01,03,04,06,07,08,09,10,12,15,16,17,19,22,23
2856 - 01,02,03,04,05,07,09,12,15,18,20,22,23,24,25
2855 - 01,02,03,04,07,08,09,10,16,17,19,21,22,23,24
2854 - 01,03,05,07,08,09,10,12,14,15,17,19,20,23,25
2853 - 01,02,03,04,05,09,11,12,13,14,17,21,22,24,25
2852 - 01,02,04,06,08,09,10,12,13,14,15,17,19,22,24
2851 - 01,03,05,06,08,09,10,12,15,16,19,20,21,22,25
2850 - 01,02,06,09,11,12,14,15,16,18,19,20,22,23,24
2849 - 01,02,06,09,10,11,12,15,16,18,19,20,21,24,25
2848 - 01,02,04,06,07,09,11,12,13,16,17,19,23,24,25
2847 - 02,04,05,06,08,09,10,12,13,14,15,18,21,22,24
2846 - 04,06,08,09,10,12,13,14,15,17,19,20,21,23,24
2845 - 01,02,05,07,08,10,11,12,15,17,18,19,20,23,24
2844 - 04,05,06,07,10,11,12,13,14,17,21,22,23,24,25
2843 - 02,04,07,09,10,12,13,16,18,20,21,22,23,24,25
2842 - 03,06,07,08,10,11,12,13,17,18,20,21,22,24,25
2841 - 03,05,06,07,08,09,14,17,18,19,20,21,23,24,25
2840 - 01,02,04,05,06,07,10,11,13,14,16,20,22,24,25
2839 - 01,03,04,05,06,10,12,13,15,16,17,18,20,21,24
2838 - 03,04,05,06,07,08,10,11,12,13,15,16,21,23,25
2837 - 01,02,05,06,08,10,12,17,18,19,20,21,22,24,25
2836 - 01,02,03,04,07,09,12,14,15,17,18,20,21,22,23
2835 - 02,04,06,07,08,09,10,12,13,14,15,16,21,22,25
2834 - 01,06,08,10,11,12,13,14,17,19,20,21,22,23,25
2833 - 02,03,04,05,06,11,13,14,16,18,19,22,23,24,25
2832 - 01,02,03,05,06,11,14,15,16,19,20,21,22,23,24
2831 - 02,03,05,07,10,11,13,14,15,16,17,19,20,22,25
2830 - 02,03,04,08,09,10,11,12,13,17,18,20,21,22,25
2829 - 02,03,05,06,07,08,09,10,11,13,14,15,17,18,25
2828 - 01,05,06,08,11,12,14,15,16,17,18,19,20,21,25
2827 - 01,02,03,05,06,07,10,13,15,16,17,18,19,21,24
2826 - 01,02,03,05,07,09,11,12,13,16,17,18,19,21,23
2825 - 02,03,04,06,07,08,09,14,17,18,20,21,22,24,25
2824 - 01,02,05,07,09,12,13,14,15,16,20,21,22,24,25
2823 - 01,04,06,13,14,15,16,17,18,19,20,21,23,24,25
2822 - 01,03,04,05,06,09,10,11,12,17,20,21,23,24,25
2821 - 02,03,04,05,06,08,09,10,12,13,19,20,21,22,23
2820 - 04,05,06,09,10,12,13,14,17,18,19,20,21,23,25
2819 - 01,02,04,05,06,08,10,11,14,18,20,21,22,23,24
2818 - 01,02,03,04,05,07,09,10,11,12,13,14,15,17,24
2817 - 03,04,05,07,08,12,13,17,18,19,20,21,22,24,25
2816 - 01,02,08,09,11,13,14,15,16,18,19,21,22,24,25
2815 - 03,04,05,06,07,08,09,10,13,16,18,19,22,24,25
2814 - 01,02,04,07,08,11,12,13,15,19,20,22,23,24,25
2813 - 01,02,03,04,07,11,13,14,15,18,19,21,22,24,25
2812 - 01,03,08,11,12,13,14,15,19,20,21,22,23,24,25
2811 - 02,03,04,05,06,07,08,09,10,11,15,16,22,23,25
2810 - 02,04,05,07,10,11,12,13,14,18,19,20,23,24,25
2809 - 01,02,04,05,07,08,13,15,18,19,20,21,22,24,25
2808 - 04,06,08,09,10,12,13,14,15,18,19,20,21,22,24
2807 - 01,03,05,06,07,09,10,11,12,13,14,15,16,22,24
2806 - 01,02,03,04,05,11,12,13,14,16,17,19,20,23,25
2805 - 05,06,07,08,10,11,12,13,14,18,19,20,22,23,25
2804 - 02,03,04,07,08,09,10,11,12,13,14,16,21,23,24
2803 - 01,05,06,07,08,09,12,13,14,16,18,20,21,24,25
2802 - 01,02,03,04,06,08,09,12,13,16,17,18,22,23,25
2801 - 01,02,03,07,09,12,15,16,17,18,19,20,22,24,25
2800 - 02,03,05,06,07,09,13,14,15,16,17,20,21,22,23
2799 - 01,03,06,09,10,11,13,14,15,16,18,20,21,22,23
2798 - 01,02,03,05,07,08,12,14,15,16,18,20,22,23,24
2797 - 03,04,05,06,10,11,13,14,16,18,19,20,22,23,25
2796 - 01,03,04,07,09,10,12,15,16,19,20,21,22,24,25
2795 - 01,02,03,04,05,06,07,08,09,11,15,18,19,22,25
2794 - 01,02,03,05,06,08,10,14,15,16,17,20,21,22,25
2793 - 02,03,04,05,06,07,08,13,14,15,18,20,21,22,24
2792 - 01,03,06,08,09,10,11,13,16,17,18,20,21,23,25
2791 - 03,04,06,08,10,11,14,15,16,17,20,22,23,24,25
2790 - 02,03,05,07,08,09,10,11,12,13,16,20,21,22,25
2789 - 03,04,06,07,08,09,10,12,13,14,15,18,19,20,25
2788 - 02,03,05,06,07,08,09,10,12,14,15,19,20,24,25
